,PSJudge,avgEVC,avgSD,elle,files,groupId,il,ils,je,keywords,le,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounFrac,timeRun,vous,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
42,0.25496523117,0.63753001289,0.739257442492,5.22029651284e-05,8,ISIS_train4,0.0164439340155,0.0245353936104,0.00318438087283,"allah, ibn, prophet, faction, alayhi, sallam, sallallāhu, hypocrit, murji'ah, kufr, rahimahullāh, irjā, hypocrisi, said, abandon, messeng, “the, oblig, ignor, prayer",0.00887450407183,0.00354980162873,0.02519583279,0.875,0.0149667907549,0.125,0.636802143363,20.0344769955,0.00469826686156,ISIS,1,1.87333333333,1,1.92828276776,1
66,0.283464566929,0.648200934947,0.689519604963,0.0068697046027,1,TrumpRemarks_test9,0.0144263796657,0.0151133501259,0.0345775131669,"indiana, applaus, happen, got, want, mike, penc, job, get, know, budget, realli, thank, hillari, clinton",0.0208381039615,0.0235859858026,0.0160293107396,0.0,0.0350354934738,1.0,0.737532808399,6.05748796463,0.0153423402794,TrumpRemarks,7,3.75333333333,4,6.18306288553,7
43,0.389929509194,0.595393622592,0.754052778574,0.00144458063386,10,ISIS_train11,0.0200928033619,0.0172474172649,0.00490281912099,"allah, ibn, crusad, alayhi, sallam, abū, dollar, dabiq, prophet, sallallāhu, messeng, ask, khilāfah, shaykh, imamah, muslim, islam, said, tri, will",0.0141393801436,0.00735422868149,0.0230024004802,0.7,0.0200575387227,0.3,0.730831536592,26.1227180958,0.00625984941341,ISIS,1,1.54333333333,1,2.3273922379,1
8,0.361176593729,0.644050591082,0.765981773691,0.00100163514798,10,PastorAnderson_train3,0.0156751620166,0.0194505560359,0.0214024604269,"say, get, bibl, know, let, want, look, preach, save, sin, talk, vers, whi, unto, tell, christ, thing, lot, guy, okay",0.0188769700965,0.0127301834619,0.0232264579995,0.3,0.0239896585538,0.7,0.651245101554,122.208986998,0.0272153686788,PastorAnderson,2,2.04666666667,2,1.80961153442,2
74,0.469230769231,0.6157595658,0.651254053339,0.0129411764706,1,TrumpRemarks_test4,0.00117647058824,0.00941176470588,0.00862745098039,"veteran, clinton, care, hillari, polic, employe, will, ensur, email, promis, bonus, safe, mental, get, wait",0.00745098039216,0.0294117647059,0.0309803921569,0.0,0.0317647058824,1.0,0.730769230769,3.76759910583,0.00392156862745,TrumpRemarks,7,6.66,7,6.36720080273,7
21,0.468639431531,0.749549169906,0.709308888924,0.00189625384518,10,JohnPiper_train11,0.0235556866546,0.00825923897012,0.0146643630694,"vers, god, worship, say, faith, barnaba, christ, let, thing, grace, hope, husband, want, sin, spirit, promis, know, get, jesus, submiss",0.0120096076861,0.0191310943492,0.0148182186308,0.1,0.0315187118286,0.9,0.695309994373,24.2833650112,0.0154228646075,JohnPiper,4,5.63666666667,4,6.23259908194,8
33,0.361077318302,0.74867735588,0.718598472561,0.000891121192482,10,IntegralYoga_train11,0.00818211276734,0.00866817887233,0.00842514581983,"medit, mind, want, yoga, whi, don't, get, everyth, happi, should, gurudev, pain, someth, boat, say, will, noth, realli, anyth, realiz",0.0150680492547,0.0154731043422,0.0155831032008,0.1,0.0295324523288,0.9,0.66551480261,13.0689129829,0.0433408943616,IntegralYoga,6,5.74666666667,6,4.66180264085,6
80,0.592112299465,0.592985412543,0.693002150685,0.000414937759336,2,TrumpRemarks_test0,0.00248962655602,0.00933609958506,0.0126556016598,"will, job, veteran, must, obama, radic, again, isi, thank, dollar, want, look, flag, prosper, spend",0.00912863070539,0.0553941908714,0.0157400023648,0.0,0.0414876413644,1.0,0.847459893048,6.36269903183,0.00539419087137,TrumpRemarks,7,6.32333333333,7,5.25715678516,7
16,0.340513680951,0.732447008845,0.759942834786,0.000393236335037,10,Bahai_train11,0.00996198715428,0.00878227814917,0.00602962380391,"baha'i, baha'u'llah, abdu'lbaha, perfect, heaven, will, spiritu, god, prejudic, talk, virus, thing, must, say, equal, proof, sex, weak, scriptur, hath",0.0107484598244,0.00707825403067,0.0218213190823,0.4,0.0286604592663,0.6,0.550836854504,7.96395015717,0.00550530869052,Bahai,6,5.19666666667,6,4.42873595422,6
38,0.42380237489,0.752097253136,0.673093706935,0.00481656077065,10,MehrBaba_train11,0.0217257634761,0.0149620823939,0.00358680057389,"baba, perfect, love, spiritu, master, meher, hazrat, shall, sufi, discipl, duti, say, god, farid, prophet, mohom, leila, prayer, saint, gorakhnath",0.00850584136093,0.00512400081984,0.0179206227131,0.1,0.0454532752068,0.9,0.639550685553,10.8700478077,0.00266448042632,MehrBaba,8,3.12666666667,1,5.02421118712,1
13,0.284205794677,0.693922492001,0.717684850459,0.000867302688638,10,Bahai_train10,0.0104076322637,0.012286788089,0.00925122867881,"thi, thou, prejudic, baha'i, abdu'lbaha, thee, uniti, realiti, evil, want, baha'u'llah, faith, consent, parent, hath, must, thing, heaven, shall, coupl",0.00954032957502,0.017635154669,0.0224186846659,0.3,0.0335959258597,0.7,0.579651342479,7.44590997696,0.00101185313674,Bahai,6,4.63333333333,6,5.09548475736,6
51,0.227725911503,0.603155063097,0.712886649256,0.00531570426336,10,Unitarian_train11,0.00661090124123,0.013113869401,0.0220723151646,"fear, evil, get, hope, know, love, say, thing, whi, dont, ask, want, everyon, congreg, bread, someth, gay, tell, too, silenc",0.0118186724231,0.0211009174312,0.0266216163139,0.2,0.0282164430753,0.8,0.607604498898,43.3816418648,0.00971397733405,Unitarian,7,5.38666666667,7,5.94151099517,7
82,0.5625,0.662464049827,0.793211560118,0.0,1,TrumpStatements_test1,0.0,0.0194902548726,0.00899550224888,"veteran, marin, dedic, abl, honor, humbl, sacrific, digniti, courag, birthday, strength, should, away, love, defend",0.00299850074963,0.0389805097451,0.0149925037481,0.0,0.0464767616192,1.0,0.78125,1.87109684944,0.0,TrumpStatements,1,4.13,7,4.87609333939,7
50,0.223822577102,0.652068434842,0.733503282085,0.00806406451252,10,Unitarian_train10,0.0131321050568,0.0111440891527,0.0250042000336,"silenc, depress, get, know, fear, want, dont, love, rememb, let, too, sudden, rod, ask, feel, hope, night, say, tell, think",0.0107240857927,0.0196281570253,0.0249433940464,0.4,0.0287985873933,0.6,0.654011868507,41.660531044,0.00949207593661,Unitarian,7,5.46,4,5.845149932,4
75,0.297297297297,0.62691696545,0.67074921162,0.00644942294637,1,TrumpRemarks_test11,0.000339443312967,0.0125594025798,0.0234215885947,"job, hillari, clinton, africanamerican, polic, milwauke, crime, insid, let, safe, hurt, vote, want, get, talk",0.0115410726409,0.0247793618466,0.0353021045485,1.0,0.0271554650373,0.0,0.740540540541,4.07994389534,0.0122199592668,TrumpRemarks,7,5.77666666667,7,6.4011056081,7
62,0.28536020962,0.621216130836,0.677416254497,0.00705473624504,10,Shepherd_train4,0.0233976176971,0.0103162223483,0.0230431083381,"don, get, love, ask, christ, want, sin, god, said, know, ill, talk, preacher, everyth, mom, say, job, got, lord, bless",0.0109543391946,0.015988372093,0.0209163640025,0.1,0.0343756400363,0.9,0.611785471703,31.1112020016,0.0192144072604,Shepherd,4,4.55666666667,4,4.5019812215,4
52,0.389415895051,0.700984976076,0.715590986516,0.00269485903814,10,Rabbinic_train10,0.0094320066335,0.00730721393035,0.012385986733,"moment, abraham, “no, jew, rabbi, torah, know, mose, ask, tell, god, want, ourselv, orthodox, get, israel, jewish, too, question, how",0.0120232172471,0.0291770315091,0.0178869081704,0.2,0.0209984839866,0.8,0.73519277608,20.9840409756,0.00704809286899,Rabbinic,6,6.29,7,6.24190888617,6
37,0.388106867388,0.773851059607,0.77794916752,0.00644478202826,10,MehrBaba_train10,0.0237075910325,0.00800994337799,0.00847028495143,"baba, mind, infinit, master, discipl, realiz, spiritu, conscious, know, feel, love, get, want, shall, bahinabai, tri, room, janabai, truth, everyth",0.0171707406896,0.0130276665286,0.0171543818584,0.1,0.0333882463122,0.9,0.714255930284,22.4907870293,0.00584633798278,MehrBaba,8,5.75666666667,8,5.24574256112,8
67,0.530434782609,0.649679431277,0.688904287091,0.0158878504673,1,TrumpRemarks_test8,0.000467289719626,0.0088785046729,0.011214953271,"clinton, hillari, job, will, fbi, africanamerican, safe, haiti, email, ask, donor, phone, fail, confidenti, refuge",0.00794392523364,0.0336448598131,0.0224299065421,0.0,0.035046728972,1.0,0.808695652174,3.66939878464,0.00373831775701,TrumpRemarks,7,6.61,7,6.61844122529,7
73,0.548780487805,0.645115154096,0.693720897277,0.00651253663302,1,TrumpRemarks_test12,0.00553565613807,0.0104200586128,0.0110713122761,"radic, clinton, hillari, want, terror, terrorist, immigr, know, will, gay, tell, insid, get, better, anyon",0.0100944317812,0.0416802344513,0.0328883099967,1.0,0.0263757733637,0.0,0.829268292683,4.34849715233,0.00195376098991,TrumpRemarks,7,6.0,7,6.59826634463,7
64,0.187364359778,0.475134399592,0.724915802985,0.00102919161677,2,Ghandi_train1,0.0032747005988,0.00233907185629,0.0147829341317,"div, href, class, meta, svg, https, numlnum, button, rel, content, numcnum, width, mnum, fillrul, ariahidden, evenodd, octicon, viewbox, path, arialabel",0.00505239520958,0.000280688622754,0.00951937696379,0.5,0.00959138828649,0.5,0.659995177237,10.5815470219,0.00336826347305,Ghandi,1,3.69,1,3.4537781893,1
10,0.46221734527,0.697572958166,0.660680226227,0.00234663090848,10,SeaShepherds_train10,0.0,0.0155883338921,0.009051290647,"whale, shepherd, illeg, save, net, crew, dolphin, whaler, gift, vaquita, totoaba, turtl, orca, dog, seaworld, shark, vessel, endang, galapago, captiv",0.00670465973852,0.0209520616829,0.0284797433866,0.6,0.0221949804372,0.4,0.727232262824,6.72606706619,0.00838082467315,SeaShepherds,2,2.1,1,4.5156881209,7
23,0.460749156381,0.525448865606,0.655027952252,0.000815964936821,10,NaumanKhan_train3,0.0150603814053,0.0206788828274,0.0197463514711,"allah, don't, say, know, get, talk, apo, quot, want, thing, realli, tell, someth, happen, ask, gon, you'r, messeng, let, whi",0.0164125518721,0.0128689327179,0.0186158356956,0.2,0.0194294094304,0.8,0.774323103516,47.7769670486,0.0439921667366,NaumanKhan,3,2.72,3,3.44800739611,3
53,0.337734754574,0.80666350332,0.761587046699,0.00147652755461,10,Rabbinic_train2,0.0126373387762,0.00842489251748,0.0117687931559,"jew, israel, rabbi, evil, jewish, know, bibl, happi, ask, yom, isra, kippur, cousin, judaism, let, bless, sure, moment, sukkot, happen",0.0123767750901,0.0233204499066,0.0210388954975,0.3,0.0211551694804,0.7,0.71115861215,25.2502641678,0.00577582837539,Rabbinic,6,5.42333333333,6,4.7845033435,6
48,0.226536811847,0.666172221425,0.688032972649,0.00430231376402,10,Unitarian_train3,0.00796097428775,0.0107388461669,0.0283207425726,"get, let, anger, tell, congreg, love, silenc, want, say, know, unitarian, happen, angri, talk, ask, gay, feel, too, racism, think",0.00907889833666,0.0181577966733,0.02310830564,0.3,0.0290693386505,0.7,0.651330519061,33.4932608604,0.0101629458993,Unitarian,7,6.08666666667,6,6.20119581723,7
17,0.415831386659,0.645002726212,0.754931043299,0.00112164780259,10,JohnPiper_train10,0.0212773189219,0.00720573739846,0.0102647768601,"god, gospel, salvat, say, vers, christ, let, glori, sin, grace, hope, shame, asham, will, save, joy, rejoic, jesus, want, preach",0.0135957309405,0.017028653003,0.0256179599878,0.4,0.0325860364959,0.6,0.681905709835,29.5285859108,0.0208014683389,JohnPiper,4,5.45333333333,4,4.72985161049,4
58,0.350894761259,0.75102811961,0.679523490383,0.00125828627547,10,MalcolmX_train10,0.0122913086177,0.019825681316,0.0165725509452,"get, malcolm, negro, know, got, want, let, say, tri, tell, thing, think, whi, talk, here, civilright, look, anyth, noth, put",0.0151147802603,0.0159740977167,0.0186144127753,0.5,0.0178691801036,0.5,0.742758449906,71.3028168678,0.0228793272772,MalcolmX,2,2.34333333333,2,1.69345165886,2
27,0.41311960009,0.651353164034,0.704339468851,0.00115745206219,10,WBC_train2,0.0237663490104,0.017940506964,0.0117288475636,"shall, unto, coven, obama, lord, christ, sin, thou, repent, god, heaven, sermon, wit, thee, thi, belov, thing, saith, will, hath",0.00736911146263,0.00914387129133,0.0270934715795,0.5,0.0249034832896,0.5,0.559467786021,26.8529047966,0.00709903931479,WBC,1,1.18666666667,1,1.02865283054,1
6,0.394997897382,0.72739456635,0.709987497981,0.00152661622196,10,PastorAnderson_train10,0.0144127742694,0.0170013843849,0.02636968766,"say, get, bibl, vers, know, want, let, preach, unto, chapter, whi, talk, thing, pastor, sorrow, read, look, tell, god, okay",0.0180538961901,0.0125827312207,0.0174423146057,0.1,0.0234626025709,0.9,0.667873005078,109.111362934,0.0290436365705,PastorAnderson,2,2.24333333333,2,2.30462744352,2
36,0.322505077044,0.575822662594,0.647676860725,0.000622616546035,10,IntegralYoga_train10,0.00396918048097,0.00599268425558,0.0156432407191,"mind, yoga, get, breath, happi, prana, want, mantra, everyth, don't, feel, medit, know, say, ask, anyth, pranayama, disturb, whi, vibrat",0.0160323760604,0.0181337069033,0.013264548286,0.0,0.0276789783988,1.0,0.681815404585,13.6756339073,0.0414818273796,IntegralYoga,6,5.84,6,5.76849912371,6
78,0.244896708683,0.609304126908,0.635951176063,0.00792612543286,2,TrumpRemarks_test2,0.012389380531,0.0135436706426,0.0430165448249,"inaud, get, know, yes, happen, want, clinton, hillari, question, offmik, think, let, said, ahead, say",0.0241631396691,0.0140053866872,0.0213015680418,0.5,0.0321124813328,0.5,0.744353991597,14.708507061,0.0172373989996,TrumpRemarks,7,5.37333333333,7,5.92522046394,7
68,0.384848484848,0.63411487587,0.67162526746,0.00618835815123,1,TrumpRemarks_test7,0.00290079288339,0.0143105782247,0.0266872945272,"will, job, tonight, clinton, hillari, terror, want, enforc, oppon, violenc, happen, illeg, fail, obama, trillion",0.0104428543802,0.0365499903307,0.0259137497583,0.0,0.0371301489074,1.0,0.754545454545,7.15770888329,0.00734867530458,TrumpRemarks,7,5.58,7,7.09602899847,7
24,0.461234111068,0.615141578953,0.731705172592,0.000681161287947,10,NaumanKhan_train11,0.0224230932086,0.0174524567831,0.016219002559,"allah, say, get, know, talk, want, quran, don't, thing, alayhi, apo, prophet, someth, surah, tell, messeng, ayah, ask, let, quot",0.0164031002043,0.0123345422412,0.0161342321603,0.3,0.0206966904666,0.7,0.759666358766,58.5928149223,0.0383107200059,NaumanKhan,3,2.62666666667,2,2.62281406195,3
26,0.480420688514,0.566350038409,0.716556352864,0.00178006792364,10,NaumanKhan_train2,0.0205878908537,0.0176367256119,0.0183862278955,"allah, know, get, don't, say, talk, want, happen, ask, thing, you'r, guy, whi, someth, deen, tell, quran, got, lot, gon",0.0153413748683,0.0158800796346,0.016441059574,0.2,0.0200149597898,0.8,0.746548778156,46.2365601063,0.0385291017684,NaumanKhan,3,2.72666666667,3,2.85596367536,3
76,0.458333333333,0.585202574644,0.686321861847,0.0225409836066,1,TrumpRemarks_test3,0.00263466042155,0.00731850117096,0.0149297423888,"clinton, hillari, job, want, worker, radic, rig, isi, will, know, regim, whi, chanc, email, libya",0.00878220140515,0.0292740046838,0.0251756440281,1.0,0.0231264637002,0.0,0.755208333333,4.63815903664,0.00263466042155,TrumpRemarks,7,6.39333333333,7,6.61546064885,7
60,0.245896951909,0.643006796059,0.651264217455,0.00859651711924,10,Shepherd_train3,0.0237972255018,0.0117325855962,0.0183736717828,"don, get, want, thank, bad, love, jesus, didn, thing, said, ill, bless, good, christma, think, christ, someth, god, ask, too",0.0118063754427,0.0196649940968,0.0245560382611,0.0,0.0375168531165,1.0,0.604165803395,29.7130639553,0.0145734946871,Shepherd,4,4.97,4,4.81770978403,4
15,0.343249023362,0.657344858308,0.783759415668,0.0009315943572,10,Bahai_train2,0.00904977375566,0.0107798775619,0.00359329252063,"baha'i, abdu'lbaha, perfect, skin, baha'u'llah, love, color, uniti, tree, should, realiti, opinion, promulg, divin, talk, decre, fate, man, hatr, spiritu",0.00984828320468,0.0083843492148,0.0230266075712,0.1,0.0352156510603,0.9,0.535802614918,7.76938390732,0.00425871706149,Bahai,6,5.77,6,6.65898871698,6
47,0.226618296823,0.687388500184,0.724486145543,0.00317437671648,10,Unitarian_train2,0.0117344937047,0.00930912722474,0.030887755466,"hurt, unitarian, fig, want, love, garden, tree, let, moment, get, ask, say, know, talk, feel, joy, hour, realli, flower, rememb",0.0116988265506,0.0180475799836,0.0233983173024,0.3,0.02705739537,0.7,0.685989426073,31.9576699734,0.00980846738239,Unitarian,7,5.81666666667,6,6.13524426505,4
63,0.249321507305,0.709337565817,0.660945001346,0.00449809823053,10,Shepherd_train11,0.0232511989416,0.0106829832975,0.0280469654374,"don, want, know, get, ask, said, let, ill, god, sin, say, preacher, disagr, christ, didn, talk, someth, tell, lord, whi",0.0122043988755,0.0203075905408,0.022902288444,0.3,0.0286137521074,0.7,0.579029840626,33.0989558697,0.0152141557797,Shepherd,4,4.27666666667,4,3.38652770553,4
71,0.392857142857,0.653578546958,0.661068289483,0.0158458244111,1,TrumpRemarks_test13,0.0,0.00642398286938,0.00856531049251,"clinton, hillari, want, percent, crime, will, email, scandal, let, obama, safe, enforc, poverti, enterpris, africanamerican",0.00899357601713,0.0295503211991,0.0286937901499,1.0,0.020556745182,0.0,0.684523809524,3.48811006546,0.00599571734475,TrumpRemarks,7,5.94333333333,7,6.46749125909,7
3,0.326330575903,0.741894076893,0.751288411605,0.00703013985491,10,DorothyDay_train11,0.0103208436168,0.0117418293321,0.0117418293321,"car, worker, prayer, too, farm, get, parish, know, stfranci, christ, away, say, pray, wish, love, strike, joy, felt, stteresa, hear",0.0115174631666,0.0180240819684,0.025119111465,0.4,0.0217201942434,0.6,0.696871750135,14.471629858,0.00530999925211,DorothyDay,4,5.77666666667,7,4.59837889473,4
79,0.291785782352,0.635257809622,0.649487334772,0.000917536414726,2,TrumpRemarks_test1,0.00711090721413,0.0236265626792,0.043927055855,"applaus, get, know, want, job, got, thank, realli, say, happen, nice, tell, audienc, send, ford",0.0217914898498,0.0346369996559,0.0133053229527,0.0,0.0509394261513,1.0,0.775000680661,10.3915150166,0.0166303475169,TrumpRemarks,7,3.44333333333,2,5.15212558712,7
7,0.35378284558,0.710402067498,0.729697670374,0.00107550222994,10,PastorAnderson_train11,0.0178099222481,0.0158266566681,0.0206910841852,"say, bibl, save, vers, get, want, know, let, shall, unto, sin, look, christ, god, thing, talk, don, chapter, whi, jesus",0.0181157990291,0.0190926313297,0.0206407030906,0.1,0.0262037365412,0.9,0.602311404213,104.173757076,0.0290089592296,PastorAnderson,2,2.33333333333,2,2.3574231075,2
55,0.370546070657,0.790312754552,0.675961906821,0.00139664804469,10,Rabbinic_train4,0.00818036711891,0.00578611332801,0.0153132482043,"synagogu, jew, jewish, memori, rememb, ask, want, mose, jewri, know, keter, rabbi, tell, moment, answer, torah, let, whi, walk, ourselv",0.0123204309657,0.0279828411812,0.016596523556,0.3,0.0194141784189,0.7,0.761010142251,22.1387889385,0.0106743814844,Rabbinic,6,5.34,6,5.46515807301,6
2,0.26315491922,0.600114571619,0.742037509783,0.0030159137577,10,DorothyDay_train4,0.0160420944559,0.0125128336756,0.0114219712526,"worker, get, talk, priest, farm, want, too, pay, silon, cathol, bread, ask, know, thing, hospit, reader, ddlw, peasant, summari, let",0.00885523613963,0.0216247433265,0.0202176052441,0.3,0.0232851878639,0.7,0.726043331007,17.4149739742,0.00166837782341,DorothyDay,4,5.70333333333,4,4.67943605594,4
46,0.416543261066,0.713239793916,0.758309324974,0.000987589294532,10,ISIS_train3,0.0196530269612,0.0216282055503,0.00566217862198,"allah, ibn, ribāt, jihād, mubāhalah, alayhi, sallam, abū, sallallāhu, messeng, yemen, said, apost, prophet, muslim, say, rahimahullāh, mujāhidīn, kuffār, will",0.0109622411693,0.00526714290417,0.0237282364043,0.7,0.0156138841688,0.3,0.715467653721,34.1041469574,0.00595845541034,ISIS,1,1.06,1,0.588888540977,1
77,0.465,0.621758426008,0.672829149722,0.00555898702903,1,TrumpRemarks_test10,0.00185299567634,0.0108091414453,0.0281037677579,"clinton, hillari, job, apolog, get, will, africanamerican, insid, terror, sanctuari, promis, put, opportun, voic, fail",0.0101914762199,0.0315009264978,0.0308832612724,1.0,0.0277949351452,0.0,0.845,4.56209301949,0.00988264360716,TrumpRemarks,7,6.85666666667,7,6.94300138203,7
14,0.309104335923,0.680051687835,0.769074274842,0.00347579814624,10,Bahai_train3,0.0115859938208,0.0106848609681,0.00695159629248,"baha'i, abdu'lbaha, baha'u'llah, fear, spirit, uniti, color, marriag, god, everyon, heal, imagin, talk, hath, friendship, love, look, divin, mankind, should",0.00965499485067,0.00901132852729,0.0189372852176,0.2,0.0350567536343,0.8,0.608004957476,8.70248317719,0.0128733264676,Bahai,6,6.15,6,6.65117098179,6
49,0.255187211069,0.561126995437,0.754598461154,0.0078079413154,10,Unitarian_train4,0.00905832337659,0.00866931562422,0.0310094751174,"sing, feel, know, hope, realli, grief, flow, say, talk, rememb, let, think, wonder, apolog, too, tell, unitarian, love, get, ask",0.0110033621384,0.0194781738865,0.0186700561311,0.2,0.0271202982851,0.8,0.681172031178,42.8072111607,0.00861374308817,Unitarian,7,6.46333333333,7,7.42154211111,7
19,0.444787459795,0.634439834017,0.721844856801,7.95165394402e-05,10,JohnPiper_train3,0.0226224554707,0.00922391857506,0.0104961832061,"vers, christ, god, sin, say, glori, bless, love, jesus, want, spirit, promis, wonder, let, whi, will, hope, grace, truth, save",0.010933524173,0.0243718193384,0.0288063479359,0.3,0.0343364347153,0.7,0.674789782878,26.7427790165,0.0156647582697,JohnPiper,4,4.28666666667,4,4.09077972353,4
31,0.40363709256,0.73804981001,0.772268737456,0.00255354002554,10,WBC_train3,0.0200187902002,0.0187420201874,0.00956373009564,"shall, unto, god, thou, thi, christ, thee, hell, wrath, sin, say, wick, heaven, hath, lord, preach, noth, let, spirit, sabbath",0.0105273301053,0.0104068801041,0.0283074866169,0.4,0.0301253536151,0.6,0.635896841846,43.3785030842,0.011201850112,WBC,1,2.33,1,1.57238539978,1
22,0.472110211944,0.607207008655,0.637720034632,0.00132608695652,10,NaumanKhan_train4,0.0124782608696,0.0207391304348,0.0171739130435,"allah, know, don't, say, get, amp, talk, someth, quran, want, fear, tell, thing, realli, let, whi, got, bee, gon, happen",0.0153260869565,0.0205652173913,0.0191535041802,0.4,0.0181376236092,0.6,0.765197910688,51.5111658573,0.035347826087,NaumanKhan,3,2.91,3,2.62722122855,3
29,0.370465783693,0.665992125938,0.733715396372,0.00210797885729,10,WBC_train4,0.0210797885729,0.0187515731186,0.0100050339794,"unto, shall, thou, sin, christ, god, say, lord, belov, thing, thi, submit, puritan, let, satan, sodomit, hath, sermon, husband, thee",0.00818021646111,0.00959602315631,0.0306576989883,0.5,0.0267601176025,0.5,0.608592360081,33.661648035,0.00795997986408,WBC,1,1.74666666667,1,0.936782135347,1
54,0.450164554558,0.762758407922,0.785111360505,0.00172518774102,10,Rabbinic_train3,0.0116196468439,0.00624112035722,0.015628171301,"steinberg, rabbi, kaplan, know, ask, moment, jew, jewish, want, judaism, god, will, how, promis, answer, whi, don't, mishnah, question, sermon",0.0126344631622,0.02892226507,0.0198269567607,0.5,0.0221886891125,0.5,0.807294850677,21.4835319519,0.00750964075502,Rabbinic,6,5.69,6,5.57319192431,6
